gid,__gid,objectid,uf,pnv,tipo,administra,codigo,contador,coincide1,contador1,coincide2,contador2,coincide3,contador3,coincide,concessao,oaes,fonte,observacao,adequacao,ext_trecho,lado,complement,lado_km,codigo_uni,fotodir,km_i_trech,km_f_trech,nome,mp082_2002,buffer,ar_mm,ar_mm_dist,ar_rh,ar_rh_dist,pcd_cem,pcd_cem_di,rdr_cem,rdr_cem_di,pcd_out,pcd_out_di,rdr_out,rdr_out_di,indice,md_radar,indice_1,degree,degree_in,degree_out,clustering_coeff,avg_shortest_path,betweeness,closeness,vulnerab,infinity,infinity_norm
310,15352,10407,PR,,Planejada,Federal,BR-101,6.000000000000000,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2006,,,50.686343911100003,,,0E-15,PR101,,80.423677579599996,131.110021490999998,,,"SRID=4326;POLYGON((-44.0601561040432 -27.2862965213149,-44.407516828494 -28.2028533973174,-44.927014490111 -29.0340321743642,-45.5986850850959 -29.7478911181837,-46.3967166891606 -30.3169970299017,-47.2904413953022 -30.7194794884891,-48.2455138642703 -30",17231,10.789664909255000,3434,12.019946565965000,6357,10.290420477784000,37,825.552266824332037,7493,7.822087316252000,25,156.327899796199006,7.82209,156.328,0.805246,2,2,2,1.00,65.8696,0.000000,0.0012,0.000486,1258664,0.533839
311,33502,17752,SC,,Pavimentada,Estadual,SC-465,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,18.385944739900001,,,0E-15,SC465,,0E-15,0E-15,,,"SRID=4326;POLYGON((-57.0410677028455 -26.2487828776424,-56.9723480449577 -25.8129810768833,-56.8866028373375 -25.5800695910901,-56.8331774070365 -25.3487788379175,-56.8330933621692 -25.3485534847442,-56.7096792240138 -25.0994883108663,-56.633721090291 -2",30198,33.452818833919999,3822,33.452818833919999,6947,0.090393518078000,37,789.314999075701962,1638,18.860144331402999,25,247.894203862683014,0.0903935,247.894,0.499623,4,4,4,0.33,17.5823,6084.800000,0.0012,0.003655,1258592,0.533808
312,33509,17759,SC,,Pavimentada,Estadual,SC-283,13.000000000000000,,0E-15,,0E-15,,0E-15,BR-283,,,Mapa DER 2005,,,3.666907294870000,,,0E-15,SC283,,148.457328127000011,152.124235421999998,,,"SRID=4326;MULTIPOLYGON(((-56.1750825818381 -30.2853636935774,-56.4453625671007 -29.9692902587598,-56.4456465506458 -29.9688771705915,-56.8905531027794 -29.1757176492259,-56.8908711696494 -29.1750056536256,-57.1079840790941 -28.5949470201462,-57.108019944",30198,27.305408083041002,3822,27.305408083041002,7004,0.068229260627000,37,789.614468605094999,1634,15.595129723633001,25,266.114937706137994,0.0682293,266.115,0.498304,4,4,4,0.33,18.0609,35304.003564,0.0012,0.004684,1258592,0.533808
313,33550,17824,SC,,Pavimentada,Estadual,SC-456,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,4.032307292740000,,,0E-15,SC456,,0E-15,0E-15,,,"SRID=4326;MULTIPOLYGON(((-55.8544801207316 -27.5810253513898,-55.8667792915267 -27.6604948855859,-55.9038497458791 -26.9129462308135,-55.8289845569192 -26.1689247504979,-55.7769604882078 -25.9831817887849,-55.7714212611847 -25.9408926094635,-55.734996770",20948,28.957797682109000,3790,26.832231243216000,6927,2.633541262953000,37,832.463280133497960,1675,24.393039108456001,26,166.268981192930994,2.63354,166.269,0.812649,4,4,4,0.33,16.0235,28546.140287,0.0012,0.004940,1258592,0.533808
314,33588,17998,SC,282BSC0370,Pavimentada,Federal,BR-282,209.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFE,0.943160437060000,S,,0E-15,SC282S,,539.736493992999954,540.679654430000028,,,"SRID=4326;POLYGON((-56.8520145930575 -24.2594035596525,-56.8687379793866 -24.2484145890946,-56.8686970516378 -24.248352303865,-56.7253289408681 -24.0708898160494,-56.5541926845597 -23.8162316461193,-56.3780367156608 -23.6410080107201,-56.2527331234316 -2",30198,30.414930016631001,3819,30.611956837865002,7396,11.587512346772000,37,765.678570932901039,1647,11.285924193622000,25,285.186600046500985,11.2859,285.187,0.979111,2,2,2,0.00,22.3900,4697.613396,0.0012,0.003068,1258592,0.533808
315,34046,19411,SC,282BSC0130,Pavimentada,Federal,BR-282,86.000000000000000,,0E-15,,0E-15,,0E-15,,,P,GPS,,,0.045508003260000,S,,0E-15,SC282S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1810,147.180212500000010,147.225720504000009,,,"SRID=4326;MULTIPOLYGON(((-53.353639656002 -31.1393328170775,-53.3716533185688 -31.1192917809179,-53.371835546799 -31.1190879413925,-53.3747934455136 -31.1157762966972,-53.9526088387917 -30.3240280089634,-54.3648592428996 -29.4347667514292,-54.59570210600",30042,22.804752605246001,3421,21.911305495261001,7415,15.741063764983000,37,965.572789345019032,1713,12.501151159787000,26,25.659905498351002,12.5012,25.6599,0.535657,2,2,2,0.00,30.3665,1212.250000,0.0012,0.001257,1258592,0.533808
316,16927,17457,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,11.427423624399999,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.1193429142869 -26.6403846648708,-54.102794641781 -26.6071836693736,-54.0405319704571 -26.5135437385275,-53.6496270531761 -25.8844085015848,-53.6216024844528 -25.8544652029477,-53.6088111738814 -25.8642573414528,-53.5549418461994 -2",24134,0.721385561128000,3669,0.710380762059000,6970,9.773233599468000,37,1067.28200050999998,677,3.997342715037000,26,91.421605669691999,3.99734,91.4216,0.682348,5,5,5,0.40,28.2806,13847.833333,0.0013,0.002487,1258664,0.533839
317,23071,18530,SC,116BSC2875,Pavimentada,Federal,BR-116,18.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,PE,GPS,,,0.021505091020000,S,,0E-15,SC116S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1494,24.846480204199999,24.867985295200000,,,"SRID=4326;MULTIPOLYGON(((-52.9829096953462 -22.3230695108288,-52.9876232658851 -22.3267076283998,-52.9841829318456 -22.3240466479327,-52.9829096953462 -22.3230695108288)),((-52.9763474676981 -22.3180333717277,-52.9574007264017 -22.3034928178489,-52.95739",24225,21.988361124628000,3687,18.426701855577001,7405,3.082847473978000,37,811.119418239038964,570,22.686603270447002,25,96.271086982436998,3.08285,96.2711,0.67744,2,2,2,0.00,37.9876,2160.000000,0.0012,0.002737,1262912,0.535641
318,23080,18656,SC,116BSC2875,Pavimentada,Federal,BR-116,19.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.247510090800000,S,,0E-15,SC116S,,24.867985295200000,25.115495385999999,,,"SRID=4326;POLYGON((-52.9785308012908 -22.3210398042817,-52.9672431070032 -22.335685072634,-52.8648546125192 -22.2496636520468,-52.1578014873025 -21.8057120026375,-51.2419642540708 -21.4564583096507,-50.2755885610418 -21.2925864091883,-49.2958116841489 -2",24225,22.009040642167001,3687,18.447770749903000,7405,3.082915975630000,37,811.121172313717011,570,22.707297058367999,25,96.276146952730002,3.08292,96.2761,0.677436,2,2,2,0.00,38.9806,1442.000000,0.0012,0.002040,1261476,0.535032
319,23086,18968,SC,,Pavimentada,Estadual,,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,7.336319107790000,,,0E-15,SC,,0E-15,0E-15,,,"SRID=4326;POLYGON((-54.1538847863922 -29.9278666554503,-54.3010618154441 -29.8097505010165,-54.9311221552512 -29.0589110054912,-55.4025945433354 -28.1995800057521,-55.6973605602275 -27.2647811102007,-55.8040925132048 -26.2904381161519,-55.7186887531706 -",30179,27.162842237334999,3322,17.276287602855000,6948,0.360255806576000,37,758.986974927713959,7454,7.948676689422000,25,92.310790523589006,0.360256,92.3108,0.571408,3,3,3,0.33,22.3970,722.000000,0.0012,0.002393,1260036,0.534421
320,17238,17955,SC,,Pavimentada,Estadual,SC-108,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,1.189515369040000,,,0E-15,SC108,,0E-15,0E-15,,,"SRID=4326;MULTIPOLYGON(((-50.3476201277067 -33.5821412824817,-50.3439517232801 -33.5637554392043,-50.6920786685715 -33.5049492988684,-51.6081371432022 -33.1562763132562,-52.4385710860673 -32.6355888384923,-53.1514673864551 -31.9628966022268,-53.719429839",30000,0.341317176575000,3455,1.110478756142000,6638,0.059541479789000,37,1063.89912279000009,676,11.976571044256000,26,76.659409459234993,0.0595415,76.6594,0.514651,4,4,4,0.33,23.8656,4644.080952,0.0013,0.003943,1258664,0.533839
321,33382,17134,RS,,Implantada,Estadual,RS-420,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DNIT 2002,,,11.408418378700000,,,0E-15,RS420,,0E-15,0E-15,,,"SRID=4326;POLYGON((-56.809019435119 -29.5348349133589,-56.8190068200817 -29.5396105330457,-56.8408269180357 -29.4939775613103,-57.135432359361 -28.7182474863094,-57.1388036297958 -28.7065181937573,-57.305547896675 -27.8519513375912,-57.3215178642394 -26.",30198,45.975397328977003,3822,45.975397328977003,6949,3.321986296173000,37,807.998156155972993,1634,7.049020445655000,25,279.207272682395001,3.32199,279.207,0.968423,1,1,1,NaN,19.7261,0.000000,0.0012,0.001497,1258592,0.533808
322,17205,17906,SC,101BSC4220,Em duplicao,Federal,BR-101,304.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,TFE,0.035937854887600,,,0E-15,SC101,,375.637778304999983,375.673716160000026,,,"SRID=4326;MULTIPOLYGON(((-53.5796548498846 -26.2431266795201,-53.8772417133981 -26.8462442725695,-53.717998834799 -26.4958422947774,-53.7179573868453 -26.495759689351,-53.5796548498846 -26.2431266795201)),((-53.5739595383017 -26.2327232282261,-53.5459596",30010,8.236633138001000,3313,8.752621476840000,7403,3.133985080202000,37,1075.90225746000010,1646,23.121821389975000,26,86.968098587862002,3.13399,86.9681,0.668279,2,2,2,0.00,31.6469,400.500000,0.0013,0.001112,1258664,0.533839
323,17224,17926,SC,101BSC4010,Duplicada,Federal,BR-101,120.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.862743955038000,D,,0E-15,SC101D,,134.723684692000006,135.586428646999991,,,"SRID=4326;POLYGON((-50.6718731881926 -31.5418745340339,-51.1374918517118 -31.3299833727554,-51.9332824917731 -30.7577480740983,-52.6021446691439 -30.0412570640212,-53.11837438545 -29.2080446902286,-53.4621332221988 -28.2901308369746,-53.6202107200761 -27",24183,1.164394602014000,3871,1.977385212566000,3909,2.351777392627000,37,953.740201724677036,1639,11.683281625722000,26,146.586157514028997,2.35178,146.586,0.792372,2,2,2,0.00,32.5639,8964.000000,0.0013,0.008673,1276592,0.541443
324,17264,17985,SC,101BSC3830,Duplicada,Federal,BR-101,35.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,,GPS,,,0.784395255661000,D,,0E-15,SC101D,,26.477006725199999,27.261401980900001,,,"SRID=4326;MULTIPOLYGON(((-53.8962529652572 -25.812172263782,-53.8966064640689 -25.7891416391569,-53.8098134709211 -25.3148747958686,-53.7992935406664 -25.2543522914458,-53.7987565115095 -25.2544557568853,-53.7229706974304 -24.8403359356212,-53.3778725828",24501,11.478127154313000,3434,11.564908241556999,6263,9.746243321406000,37,867.718656914463054,659,3.222299977491000,25,164.156799614655000,3.2223,164.157,0.820431,3,3,3,0.33,32.7760,28080.000000,0.0013,0.019229,1314824,0.557658
325,17319,18096,SC,101BSC3830,Duplicada,Federal,BR-101,16.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,P,GPS,,,0.030826147746400,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1327,8.033597335760000,8.064423483500001,,,"SRID=4326;MULTIPOLYGON(((-53.8595492149522 -26.0571226278627,-53.8596162228929 -26.0157032762818,-53.8596157930171 -26.0156298187592,-53.8555791374129 -26.0156534414022,-53.7662726226683 -25.0828080560356,-53.4843056353282 -24.1440692223396,-53.024617703",24502,4.675198854623000,3434,4.794273954224000,6932,1.675307835672000,37,858.980052252672976,659,16.936063880406000,25,162.047906900908998,1.67531,162.048,0.820885,2,2,2,0.00,50.2991,14780.000000,0.0012,0.008793,1288224,0.546376
326,17325,18102,SC,470BSC0050,Pavimentada,Federal,BR-470,8.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,2.541697935350000,S,,0E-15,SC470S,,14.247402927800000,16.789100863100000,,,"SRID=4326;POLYGON((-51.9474620551608 -22.99206218045,-52.0892496503723 -23.082086610844,-52.082994251542 -23.0766307621719,-52.0819633335188 -23.0757331191768,-52.0648511688257 -23.0609011776963,-52.0608895788442 -23.0574831559358,-52.0558359694258 -23.0",24333,2.453955942220000,3509,1.753809828010000,3970,1.650733340250000,37,929.587754920284056,1295,11.985117668014000,26,150.799501902972992,1.65073,150.799,0.799913,2,2,2,0.00,21.2543,2961.750000,0.0013,0.002162,1258664,0.533839
327,17329,18132,SC,101BSC3830,Duplicada,Federal,BR-101,18.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,P,GPS,,,0.031109153530200,D,,0E-15,SC101D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1330,11.044392324500000,11.075501478000000,,,"SRID=4326;MULTIPOLYGON(((-53.8482320044241 -25.7156286081134,-53.8482907501284 -25.7156244104835,-53.8482898562024 -25.7156119000147,-53.8481946288036 -25.7150555031597,-53.8476483015219 -25.7066783078897,-53.8476420485359 -25.706593003598,-53.8437838006",24502,1.948936824348000,3434,1.927448570613000,6932,4.515075414117000,37,861.084938509908056,659,14.282498026750000,25,163.042960814426010,4.51508,163.043,0.824747,2,2,2,0.00,48.4097,16214.000000,0.0012,0.009674,1291092,0.547593
328,33417,17463,SC,,Leito natural,Estadual,SC-479,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,40.045451430800000,,,0E-15,SC479,,0E-15,0E-15,,,"SRID=4326;POLYGON((-57.830686714074 -27.3089660300553,-57.8975472100277 -26.8118497112456,-57.8975667176879 -26.8110231985173,-57.8890855064987 -26.3789811297548,-57.8869694562059 -26.3453593510064,-57.7570410914643 -25.4853388490689,-57.756954805876 -25",30195,43.045417888289997,3815,43.222019762315000,6981,5.875281939170000,37,722.967848326042031,1700,6.532383112948000,25,274.807834716226978,5.87528,274.808,0.970436,4,4,4,0.33,19.5187,10234.871963,0.0012,0.001961,1258592,0.533808
329,33418,17464,SC,,Leito natural,Estadual,SC-489,0E-15,,0E-15,,0E-15,,0E-15,,,,Mapa DER 2005,,,16.573886184399999,,,0E-15,SC489,,0E-15,0E-15,,,"SRID=4326;POLYGON((-56.8578678670155 -23.8759489156039,-56.8092849540675 -23.7968021931369,-56.6674688608243 -23.6436171977286,-56.5472325799435 -23.4969005617187,-56.5880529940421 -23.5198305479513,-56.4811840905472 -23.4163058185449,-56.4449414359189 -",30195,30.684369673441001,3815,30.889628673880001,6980,14.640763523383001,37,743.489414066576046,1700,2.639151687119000,25,286.012231254958976,2.63915,286.012,0.978926,4,4,4,0.33,19.9668,14920.376280,0.0012,0.004238,1258592,0.533808
330,17605,18659,SC,116BSC2875,Pavimentada,Federal,BR-116,22.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,PE,GPS,,,0.034393188033300,S,,0E-15,SC116S,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1498,46.519375332999999,46.553768521000002,,,"SRID=4326;MULTIPOLYGON(((-53.9454406409487 -23.1444389074906,-53.9651222551579 -23.1680637076058,-53.9490967044335 -23.1487707635931,-53.9490366728895 -23.1486988600988,-53.9454406409487 -23.1444389074906)),((-53.9403641768216 -23.1384251965573,-53.91400",24225,40.362006187102999,3325,31.175864135377999,6975,6.993140828724000,37,807.120592151253049,1125,25.557826339727999,25,97.220504023182002,6.99314,97.2205,0.66672,2,2,2,0.00,32.4229,758.000000,0.0013,0.001708,1260180,0.534482
331,17652,18827,SC,280BSC0065,Pavimentada,Federal,BR-280,38.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,0.853194097972000,S,,0E-15,SC280S,,63.459846358199997,64.313040456099998,,,"SRID=4326;POLYGON((-51.7858393348126 -22.2926681608953,-51.8505990167405 -22.3174537544539,-51.784002788509 -22.2738896228498,-51.7839589645465 -22.273861450688,-51.7814654151866 -22.2722595197658,-51.6595937457239 -22.1964610998858,-51.6595604114536 -22",29839,1.602260301679000,3490,2.096645075746000,6952,0.166903679422000,37,880.477522473135991,1690,10.004763048466000,25,167.648856857654010,0.166904,167.649,0.540626,2,2,2,0.00,25.6008,11160.000000,0.0013,0.013589,1280984,0.543306
332,17705,18905,SC,282BSC0010,Duplicada,Federal,BR-282,14.000000000000000,,0E-15,,0E-15,,0E-15,,OHL,VE,GPS,,,0.029824057975600,D,,0E-15,SC282D,C:\DNIT_FOTOS\SC\FOTOS\OAES\\1790,5.355066290620000,5.384890348600000,,,"SRID=4326;POLYGON((-50.7984731276759 -32.0838499057574,-50.7974167906766 -32.0816728078125,-51.6020914971639 -31.5974198524202,-52.3271774605309 -30.9378849211492,-52.9096622183056 -30.1495655145642,-53.3271612079082 -29.2627563053657,-53.5636301773041 -",24432,1.963487175343000,3566,3.190563379321000,6277,1.206299731289000,37,1004.97022688000004,1717,1.706700168706000,26,106.898465697003999,1.2063,106.898,0.712447,3,3,3,0.33,37.8893,3770.000000,0.0013,0.003960,1266204,0.537037
333,17754,19013,SC,470BSC0175,Pavimentada,Federal,BR-470,84.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,2.701912528560000,S,,0E-15,SC470S,,158.349167569999992,161.051080098999989,,,"SRID=4326;POLYGON((-49.9513059965273 -22.2951203380528,-49.9515193218664 -22.2887891570202,-49.5467207472071 -22.3149320729808,-49.7034617912432 -22.2858662284446,-49.544027776615 -22.2915678180992,-49.5272557661081 -22.2924357124208,-49.4718514104513 -2",24420,9.637693275351999,3565,14.084140175491999,6982,9.907251494250000,37,909.772985958357026,1725,10.845858752623000,26,82.836368844158997,9.90725,82.8364,0.659054,3,3,3,0.33,23.2108,5160.000000,0.0013,0.003182,1258664,0.533839
334,33421,17467,SC,,Pavimentada,Estadual,SC-283,19.000000000000000,,0E-15,,0E-15,,0E-15,BR-283,,,Mapa DER 2005,,,17.133516610499999,,,0E-15,SC283,,221.128679196999997,238.262195808000001,,,"SRID=4326;POLYGON((-56.3437608503718 -23.3658525615657,-56.3488421887576 -23.3665677158647,-56.3278322822894 -23.348654903423,-56.3237066136877 -23.3442005269935,-56.3163608254126 -23.3388744669522,-56.1127903131034 -23.1653125136332,-56.1126152179563 -2",30197,14.725285651518000,3816,10.343731553271001,6906,0.061176249789000,37,767.074320711089968,1635,8.208522737266000,28,304.787723549466023,0.0611763,304.788,0.505181,4,4,4,0.33,20.6971,27961.485784,0.0012,0.006602,1258592,0.533808
335,23004,17878,SC,280BSC0095,Pavimentada,Federal,BR-280,62.000000000000000,,0E-15,,0E-15,,0E-15,,,,GPS,,,12.969429858800000,S,,0E-15,SC280S,,139.226198748999991,152.195628607000003,,,"SRID=4326;POLYGON((-48.2947713101237 -31.0751243594802,-48.4985469687316 -31.1284540402798,-48.4987184185559 -31.128493619921,-48.5922435533192 -31.1491426825155,-48.5924115344203 -31.1491780866053,-49.0610619107302 -31.2249198209135,-49.0612379497531 -3",30072,10.251596541594999,3380,7.944458714451000,6644,10.822568194983999,37,817.989405136053961,1264,3.925433564779000,25,101.894323754989003,3.92543,101.894,0.696747,2,2,2,0.00,42.4855,11312.000000,0.0012,0.008404,1281216,0.543404
